question,answer,series,brand,category
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TBE15 시리즈를 추천합니다. ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO M(스테인리스강) 소재에 적합합니다.",TBE15,YG TAP INOX,selection
YG TAP INOX TBE16 시리즈가 뭐야?,"YG TAP INOX TBE16은(는) TBE16 SERIES / ISO 미터 coarse 나사 DIN 13 / Mache 탭, (Mache 탭 / recessed 나사 / deep 막힌홀), 3-4날입니다.",TBE16,YG TAP INOX,product_overview
YG TAP INOX TBE16은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TBE16은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TBE16,YG TAP INOX,material_target
YG TAP INOX TBE16의 특징이 뭐야?,YG TAP INOX TBE16의 주요 특징: With recessed 나사  mache 탭핑  deep 막힌홀s.. 적합 대상: 탭핑 막힌홀s due  special 날 형상 및 우수 칩 배출.. DIN 371(M2~M10) 및 DIN 376(M11~M30).. DIN prile not ISO.. With recessed 나사  mache 탭핑  deep 막힌홀s.,TBE16,YG TAP INOX,feature
YG TAP INOX TBE16의 사양이 어떻게 돼?,"YG TAP INOX TBE16 사양: 날 수 3-4, 직경 범위 M2~M30, 깊이비 2.5×D.",TBE16,YG TAP INOX,tool_shape
YG TAP INOX TBE16은 어디에 쓰는 거야?,"YG TAP INOX TBE16은(는) Mache 탭핑  deep 막힌홀s, 막힌홀 hole 나사 가공, Mache 탭핑, Deep 막힌홀 나사 가공, 막힌홀 hole 탭핑 등에 사용됩니다.",TBE16,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TBE16 시리즈를 추천합니다. TBE16 SERIES / ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO P(일반강/합금강) 소재에 적합합니다.",TBE16,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TBE16 시리즈를 추천합니다. TBE16 SERIES / ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO M(스테인리스강) 소재에 적합합니다.",TBE16,YG TAP INOX,selection
YG TAP INOX TBE17 시리즈가 뭐야?,"YG TAP INOX TBE17은(는) ISO 미터 coarse 나사 DIN 13 / Mache 탭 / Maschengewdebohrer, 재질은 코발트 고속도강(고속도강(HSS)-E), Vap 코팅, 3-4날입니다.",TBE17,YG TAP INOX,product_overview
YG TAP INOX TBE17은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TBE17은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TBE17,YG TAP INOX,material_target
YG TAP INOX TBE17의 코팅이랑 재질은?,"YG TAP INOX TBE17의 공구 재질은 코발트 고속도강(고속도강(HSS)-E), 코팅은 Vap입니다.",TBE17,YG TAP INOX,coating_material
YG TAP INOX TBE17의 특징이 뭐야?,YG TAP INOX TBE17의 주요 특징: With recessed 나사  mache 탭핑  deep 막힌홀s.. 적합 대상: 탭핑 막힌홀s due  special 날 형상 및 우수 칩 배출.. Abgesetztes Gewde zum Schneiden v tiefen Sacklochgewden.. Geeignet zum Gewden v Sacklöchern dank besderer Nutengeometrie und ausgezeichneter Spanabfuhr.. With recessed 나사  mache 탭핑  deep 막힌홀s.,TBE17,YG TAP INOX,feature
YG TAP INOX TBE17의 사양이 어떻게 돼?,"YG TAP INOX TBE17 사양: 날 수 3-4, 직경 범위 M2~M30, 깊이비 2.5×D.",TBE17,YG TAP INOX,tool_shape
YG TAP INOX TBE17은 어디에 쓰는 거야?,"YG TAP INOX TBE17은(는) Mache 탭핑  deep 막힌홀s, 탭핑 막힌홀s 등에 사용됩니다.",TBE17,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TBE17 시리즈를 추천합니다. ISO 미터 coarse 나사 DIN 13 / Mache 탭 / Maschengewdebohrer이며, ISO P(일반강/합금강) 소재에 적합합니다. 코팅은 Vap.",TBE17,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TBE17 시리즈를 추천합니다. ISO 미터 coarse 나사 DIN 13 / Mache 탭 / Maschengewdebohrer이며, ISO M(스테인리스강) 소재에 적합합니다. 코팅은 Vap.",TBE17,YG TAP INOX,selection
YG TAP INOX TCH14 시리즈가 뭐야?,"YG TAP INOX TCH14은(는) ISO 미터 coarse 나사 DIN 13 / Mache 탭, 재질은 코발트 고속도강(고속도강(HSS)-E), Hardslick 코팅, 3-4날입니다.",TCH14,YG TAP INOX,product_overview
YG TAP INOX TCH14은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TCH14은(는) VA, NW, 코발트 고속도강(고속도강(HSS)-E), DIN 371/376, 6H, 60°, C, R40 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TCH14,YG TAP INOX,material_target
YG TAP INOX TCH14의 코팅이랑 재질은?,"YG TAP INOX TCH14의 공구 재질은 코발트 고속도강(고속도강(HSS)-E), 코팅은 Hardslick입니다.",TCH14,YG TAP INOX,coating_material
YG TAP INOX TCH14의 특징이 뭐야?,YG TAP INOX TCH14의 주요 특징: With recessed 나사  mache 탭핑  deep 막힌홀s.. 적합 대상: 탭핑 막힌홀s due  special 날 형상 및 우수 칩 배출.. DIN 371 / DIN 376. DIN 371(M2~M10) 및 DIN 376(M11~M30). DIN prile not ISO.,TCH14,YG TAP INOX,feature
YG TAP INOX TCH14의 사양이 어떻게 돼?,"YG TAP INOX TCH14 사양: 날 수 3-4, 직경 범위 M2~M30, 깊이비 2.5×D.",TCH14,YG TAP INOX,tool_shape
YG TAP INOX TCH14은 어디에 쓰는 거야?,"YG TAP INOX TCH14은(는) Mache 탭핑  deep 막힌홀s, 탭핑 막힌홀s 등에 사용됩니다.",TCH14,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TCH14 시리즈를 추천합니다. ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO P(일반강/합금강) 소재에 적합합니다. 코팅은 Hardslick.",TCH14,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TCH14 시리즈를 추천합니다. ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO M(스테인리스강) 소재에 적합합니다. 코팅은 Hardslick.",TCH14,YG TAP INOX,selection
YG TAP INOX TQ853 시리즈가 뭐야?,"YG TAP INOX TQ853은(는) TQ853 SERIES ISO 미터 coarse 나사 DIN 13 / Mache 탭 / Maschengewdebohrer, 재질은 고속도강(HSS) PM, Vap 코팅, 3날입니다.",TQ853,YG TAP INOX,product_overview
YG TAP INOX TQ853은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TQ853은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TQ853,YG TAP INOX,material_target
YG TAP INOX TQ853의 코팅이랑 재질은?,"YG TAP INOX TQ853의 공구 재질은 고속도강(HSS) PM, 코팅은 Vap입니다.",TQ853,YG TAP INOX,coating_material
YG TAP INOX TQ853의 특징이 뭐야?,YG TAP INOX TQ853의 주요 특징: 적합 대상: 관통홀. Higher 절삭 속도 than or 탭 due  thick web. Best substrate. DIN 371/376. Tolerance 6H.,TQ853,YG TAP INOX,feature
YG TAP INOX TQ853의 사양이 어떻게 돼?,"YG TAP INOX TQ853 사양: 날 수 3, 직경 범위 M2~M12, 깊이비 3.0×D.",TQ853,YG TAP INOX,tool_shape
YG TAP INOX TQ853은 어디에 쓰는 거야?,"YG TAP INOX TQ853은(는) ISO 미터 coarse 나사 DIN 13, 관통 hole 나사 가공 등에 사용됩니다.",TQ853,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TQ853 시리즈를 추천합니다. TQ853 SERIES ISO 미터 coarse 나사 DIN 13 / Mache 탭 / Maschengewdebohrer이며, ISO P(일반강/합금강) 소재에 적합합니다. 코팅은 Vap.",TQ853,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TQ853 시리즈를 추천합니다. TQ853 SERIES ISO 미터 coarse 나사 DIN 13 / Mache 탭 / Maschengewdebohrer이며, ISO M(스테인리스강) 소재에 적합합니다. 코팅은 Vap.",TQ853,YG TAP INOX,selection
YG TAP INOX TR853 시리즈가 뭐야?,"YG TAP INOX TR853은(는) M ISO 미터 coarse 나사 DIN 13 / Mache 탭, 3날입니다.",TR853,YG TAP INOX,product_overview
YG TAP INOX TR853은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TR853은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TR853,YG TAP INOX,material_target
YG TAP INOX TR853의 특징이 뭐야?,YG TAP INOX TR853의 주요 특징: 적합 대상: 관통홀. Higher 절삭 속도 than or 탭. Thick web. Best substrate. DIN 371 (M2~M10) 및 DIN 376 (M12).,TR853,YG TAP INOX,feature
YG TAP INOX TR853의 사양이 어떻게 돼?,"YG TAP INOX TR853 사양: 날 수 3, 직경 범위 M2~M12, 깊이비 3.0×D.",TR853,YG TAP INOX,tool_shape
YG TAP INOX TR853은 어디에 쓰는 거야?,"YG TAP INOX TR853은(는) M ISO 미터 coarse 나사 DIN 13, 관통 hole 탭핑, ISO 미터 coarse 나사 탭핑  관통홀s 등에 사용됩니다.",TR853,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TR853 시리즈를 추천합니다. M ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO P(일반강/합금강) 소재에 적합합니다.",TR853,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TR853 시리즈를 추천합니다. M ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO M(스테인리스강) 소재에 적합합니다.",TR853,YG TAP INOX,selection
YG TAP INOX TCH23 시리즈가 뭐야?,"YG TAP INOX TCH23은(는) TCH23 SERIES / ISO 미터 coarse 나사 DIN 13 / Mache 탭, Hardslick 코팅, 3-4날입니다.",TCH23,YG TAP INOX,product_overview
YG TAP INOX TCH23은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TCH23은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TCH23,YG TAP INOX,material_target
YG TAP INOX TCH23의 코팅이랑 재질은?,YG TAP INOX TCH23의 코팅은 Hardslick입니다.,TCH23,YG TAP INOX,coating_material
YG TAP INOX TCH23의 특징이 뭐야?,YG TAP INOX TCH23의 주요 특징: 적합 대상: 관통홀. Higher 절삭 속도 than or 탭 due  thick web. ISO 미터 coarse 나사 DIN 13. DIN prile not ISO. 적합 대상: 관통홀s  higher 절삭 속도 than or 탭 due  thick web.,TCH23,YG TAP INOX,feature
YG TAP INOX TCH23의 사양이 어떻게 돼?,"YG TAP INOX TCH23 사양: 날 수 3-4, 직경 범위 M2~M30, 깊이비 3.0×D.",TCH23,YG TAP INOX,tool_shape
YG TAP INOX TCH23은 어디에 쓰는 거야?,"YG TAP INOX TCH23은(는) Mache 탭핑  관통홀s, ISO 미터 coarse 나사 DIN 13, Mache 탭핑 등에 사용됩니다.",TCH23,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TCH23 시리즈를 추천합니다. TCH23 SERIES / ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO P(일반강/합금강) 소재에 적합합니다. 코팅은 Hardslick.",TCH23,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TCH23 시리즈를 추천합니다. TCH23 SERIES / ISO 미터 coarse 나사 DIN 13 / Mache 탭이며, ISO M(스테인리스강) 소재에 적합합니다. 코팅은 Hardslick.",TCH23,YG TAP INOX,selection
YG TAP INOX TB183 시리즈가 뭐야?,"YG TAP INOX TB183은(는) MF ISO 미터 fe 나사 DIN 13 Mache 탭, Vap 코팅, 3-4날입니다.",TB183,YG TAP INOX,product_overview
YG TAP INOX TB183은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TB183은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TB183,YG TAP INOX,material_target
YG TAP INOX TB183의 코팅이랑 재질은?,YG TAP INOX TB183의 코팅은 Vap입니다.,TB183,YG TAP INOX,coating_material
YG TAP INOX TB183의 특징이 뭐야?,YG TAP INOX TB183의 주요 특징: 적합 대상: 탭핑 막힌홀s due  special 날 형상 및 우수 칩 배출. DIN 374. 적합 대상: 막힌홀s due  special 날 형상. 우수 칩 배출.,TB183,YG TAP INOX,feature
YG TAP INOX TB183의 사양이 어떻게 돼?,"YG TAP INOX TB183 사양: 날 수 3-4, 직경 범위 M4~M24, 깊이비 2.5×D.",TB183,YG TAP INOX,tool_shape
YG TAP INOX TB183은 어디에 쓰는 거야?,"YG TAP INOX TB183은(는) 탭핑 막힌홀s, ISO 미터 fe 나사 DIN 13, Mache 탭핑 등에 사용됩니다.",TB183,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TB183 시리즈를 추천합니다. MF ISO 미터 fe 나사 DIN 13 Mache 탭이며, ISO P(일반강/합금강) 소재에 적합합니다. 코팅은 Vap.",TB183,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TB183 시리즈를 추천합니다. MF ISO 미터 fe 나사 DIN 13 Mache 탭이며, ISO M(스테인리스강) 소재에 적합합니다. 코팅은 Vap.",TB183,YG TAP INOX,selection
YG TAP INOX TB904 시리즈가 뭐야?,"YG TAP INOX TB904은(는) TB904 SERIES UNC Unified coarse 나사 / Mache 탭, 재질은 코발트 고속도강(고속도강(HSS)-E), Vap 코팅, 3날입니다.",TB904,YG TAP INOX,product_overview
YG TAP INOX TB904은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TB904은(는) VA, NW, 비합금강, 저합금강, 고합금강, 공구강, Staless 강 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TB904,YG TAP INOX,material_target
YG TAP INOX TB904의 코팅이랑 재질은?,"YG TAP INOX TB904의 공구 재질은 코발트 고속도강(고속도강(HSS)-E), 코팅은 Vap입니다.",TB904,YG TAP INOX,coating_material
YG TAP INOX TB904의 특징이 뭐야?,"YG TAP INOX TB904의 주요 특징: 적합 대상: 탭핑 막힌홀s due  special 날 형상 및 우수 칩 배출. DIN 371/376. Thread class 2B. Recommended ToolHolder: TAPPING ER CHUCK, TAPPING CHUCK, ONE STEP TAPPING CHUCK.",TB904,YG TAP INOX,feature
YG TAP INOX TB904의 사양이 어떻게 돼?,"YG TAP INOX TB904 사양: 날 수 3, 직경 범위 #4~1-1/8, 깊이비 2.5×D.",TB904,YG TAP INOX,tool_shape
YG TAP INOX TB904은 어디에 쓰는 거야?,"YG TAP INOX TB904은(는) UNC Unified coarse 나사, Mache 탭핑  막힌홀s 등에 사용됩니다.",TB904,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TB904 시리즈를 추천합니다. TB904 SERIES UNC Unified coarse 나사 / Mache 탭이며, ISO P(일반강/합금강) 소재에 적합합니다. 코팅은 Vap.",TB904,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TB904 시리즈를 추천합니다. TB904 SERIES UNC Unified coarse 나사 / Mache 탭이며, ISO M(스테인리스강) 소재에 적합합니다. 코팅은 Vap.",TB904,YG TAP INOX,selection
YG TAP INOX TB924 시리즈가 뭐야?,"YG TAP INOX TB924은(는) TB924 SERIES UNF Unified fe 나사 Mache 탭 / Maschengewdebohrer, 3-4날입니다.",TB924,YG TAP INOX,product_overview
YG TAP INOX TB924은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TB924은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TB924,YG TAP INOX,material_target
YG TAP INOX TB924의 특징이 뭐야?,YG TAP INOX TB924의 주요 특징: 적합 대상: 탭핑 막힌홀s due  special 날 형상. 우수 칩 배출. UNF Unified fe 나사.,TB924,YG TAP INOX,feature
YG TAP INOX TB924의 사양이 어떻게 돼?,"YG TAP INOX TB924 사양: 날 수 3-4, 직경 범위 #4~1-1/8, 깊이비 2.5xD.",TB924,YG TAP INOX,tool_shape
YG TAP INOX TB924은 어디에 쓰는 거야?,"YG TAP INOX TB924은(는) Mache 탭핑, 탭핑 막힌홀s 등에 사용됩니다.",TB924,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TB924 시리즈를 추천합니다. TB924 SERIES UNF Unified fe 나사 Mache 탭 / Maschengewdebohrer이며, ISO P(일반강/합금강) 소재에 적합합니다.",TB924,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TB924 시리즈를 추천합니다. TB924 SERIES UNF Unified fe 나사 Mache 탭 / Maschengewdebohrer이며, ISO M(스테인리스강) 소재에 적합합니다.",TB924,YG TAP INOX,selection
YG TAP INOX TB123 시리즈가 뭐야?,"YG TAP INOX TB123은(는) TB123 SERIES MF ISO 미터 fe 나사 DIN 13 Mache 탭, 3 or 4날입니다.",TB123,YG TAP INOX,product_overview
YG TAP INOX TB123은 어떤 소재에 쓸 수 있어?,"YG TAP INOX TB123은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TB123,YG TAP INOX,material_target
YG TAP INOX TB123의 특징이 뭐야?,YG TAP INOX TB123의 주요 특징: ISO 미터 fe 나사 DIN 13. 적합 대상: 관통홀. Higher 절삭 속도 than or 탭 due  thick web. DIN 374. More 절삭 속도 than or 탭 due  thick web.,TB123,YG TAP INOX,feature
YG TAP INOX TB123의 사양이 어떻게 돼?,"YG TAP INOX TB123 사양: 날 수 3 or 4, 직경 범위 M4~M24, 깊이비 3.0×D.",TB123,YG TAP INOX,tool_shape
YG TAP INOX TB123은 어디에 쓰는 거야?,"YG TAP INOX TB123은(는) 관통 hole 탭핑, Mache 탭핑  관통홀s 등에 사용됩니다.",TB123,YG TAP INOX,application
일반강/합금강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TB123 시리즈를 추천합니다. TB123 SERIES MF ISO 미터 fe 나사 DIN 13 Mache 탭이며, ISO P(일반강/합금강) 소재에 적합합니다.",TB123,YG TAP INOX,selection
스테인리스강 가공할 때 쓸만한 탭 있어?,"YG TAP INOX TB123 시리즈를 추천합니다. TB123 SERIES MF ISO 미터 fe 나사 DIN 13 Mache 탭이며, ISO M(스테인리스강) 소재에 적합합니다.",TB123,YG TAP INOX,selection
YG-1 TB264 시리즈가 뭐야?,"YG-1 TB264은(는) UNC Unified coarse 나사 / Mache 탭, 재질은 코발트 고속도강(고속도강(HSS)-E), B (Vap) 코팅, 3날입니다.",TB264,YG-1,product_overview
YG-1 TB264은 어떤 소재에 쓸 수 있어?,"YG-1 TB264은(는) VA, NW, 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",TB264,YG-1,material_target
